x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y
143,460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,37,5,6,135,435
68,355,65,64,3,37,5,6,106,74,112,100,87,97,98,79,117,114,126,91,121
377,62,39,5,61,6,40,21,35,11,29,3,37,519,7,53,21,29,675,27,42
56,35,13,65,29,9,62,17,27,36,23,675,134,42,137,40,43,674,10,69,44
526,67,32,35,147,43,101,94,97,42,411,151,30,37,5,31,403,13,451,34,11
38,42,262,400,259,512,279,219,297,630,10,136,69,36,5,53,23,675,31,39,54
489,570,21,29,475,480,42,129,33,43,674,17,42,677,485,133,605,21,35,8,63
36,43,674,169,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396
32,35,45,11,4,16,674,59,63,37,16,29,17,37,68,578,167,21,35,51,56
479,250,43,161,68,164,32,35,5,29,42,686,402,423,42,446,236,40,239,357,365
674,499,510,543,37,39,64,37,674,209,395,42,285,357,449,473,43,677,684,675,678
297,630,36,43,674,285,293,42,183,63,40,13,19,43,677,152,132,36,4,64,17
156,543,61,63,674,621,40,677,254,36,57,543,268,40,559,11,29,5,674,146,37
533,5,35,5,64,37,43,665,11,36,23,675,17,42,679,418,40,427,145,279,297
23,675,427,145,279,297,57,53,29,674,448,353,39,10,62,27,42,165,42,45,37
674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40,624,212,447,23
23,675,17,65,53,36,4,39,29,400,43,444,568,42,4,64,497,68,453,56,35
21,35,13,30,19,5,675,486,398,218,68,355,65,64,349,563,43,4,63,53,25
81,122,10,4,64,37,542,11,53,21,29,675,67,29,21,10,297,478,30,32,29
40,306,23,64,354,63,36,21,29,675,297,253,40,57,109,126,93,116,128,10,4
3,37,519,7,53,21,29,675,27,42,37,8,63,674,277,13,42,290,29,31,43
159,5,36,23,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,38,6
23,675,679,445,182,152,131,43,169,545,273,677,146,341,29,63,10,381,341,36,11
25,69,675,36,23,9,62,161,68,59,32,35,57,27,42,195,632,42,105,72,76
81,103,120,43,279,324,40,463,63,53,21,29,21,674,98,114,87,95,71,94,81
678,40,427,145,279,297,183,297,541,42,285,357,449,473,43,634,421,40,67,29,32
23,675,297,187,40,37,38,53,64,349,563,43,4,63,53,25,69,675,427,279,40
17,37,10,493,306,490,40,309,39,13,39,32,29,42,43,285,357,40,37,32,35
32,35,8,62,65,39,5,37,356,5,53,23,675,57,21,133,185,444,36,4,65
53,62,39,5,674,140,464,133,235,547,39,422,497,42,134,483,36,23,675,17,65
68,38,6,585,54,568,15,44,61,5,36,21,60,6,9,675,530,571,43,279,142
233,664,478,61,63,666,5,17,37,68,577,404,21,35,5,53,23,675,53,24,517
292,36,545,182,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40
326,201,279,297,622,297,473,43,481,293,681,681,675,682,671,674,285,293,680,684,675
677,684,675,678,674,191,395,385,36,677,677,675,682,674,395,385,543,36,683,675,684
63,4,29,63,40,9,9,64,259,598,596,381,43,326,636,681,676,676,130,188,37
478,68,648,256,36,357,490,40,192,612,21,29,142,154,10,4,63,53,21,29,675
406,42,481,357,43,341,29,63,203,42,61,6,40,620,63,23,10,63,40,8,311
293,297,478,10,234,40,21,29,82,97,104,30,27,6,36,23,675,17,42,163,250
127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,279,368,513,3,10
42,36,23,675,545,156,421,636,68,677,326,221,40,333,44,23,17,37,43,423,341
379,68,615,62,65,674,285,357,42,636,40,279,11,39,432,315,10,36,11,35,5
222,42,395,385,674,299,558,352,647,19,69,57,5,53,21,29,675,53,29,492,66
53,21,29,675,17,65,9,62,4,39,29,400,68,343,32,35,5,64,42,43,674
403,13,451,34,11,674,73,74,107,83,72,97,42,436,520,68,388,433,21,674,277
210,207,42,369,428,36,43,39,13,674,476,269,42,8,9,16,30,32,29,17,37
674,406,42,285,357,43,529,291,152,276,40,478,11,64,625,10,4,63,53,25,69
23,675,4,39,29,29,31,43,10,69,44,65,44,267,67,65,64,674,37,356,32
427,279,42,481,293,297,478,10,501,157,9,62,38,69,39,491,36,564,62,65,35
6,25,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9,62,3,37
32,35,21,53,5,53,21,29,675,680,676,326,203,674,402,423,43,129,485,562,502
23,675,17,65,43,259,157,594,251,42,285,357,449,473,61,63,159,5,396,294,36
201,331,575,571,40,609,496,643,21,29,62,5,5,42,36,23,675,17,65,40,61
59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,290,42,539,68
411,468,36,23,36,40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675
545,182,68,232,63,131,16,29,485,527,43,101,78,95,71,107,39,37,17,66,44
250,68,585,56,44,674,427,279,42,481,293,297,478,10,501,157,9,62,38,69,39
68,616,50,35,5,53,23,675,2,481,293,179,158,42,297,630,674,297,505,43,149
674,481,293,233,664,478,42,369,536,42,400,10,61,5,9,62,36,21,60,6,9
62,9,42,584,404,10,563,64,17,37,68,364,246,21,53,23,675,142,301,674,237
53,5,53,21,29,675,17,42,432,315,43,394,456,10,57,29,62,21,29,57,42
259,644,144,460,674,259,187,42,262,264,587,659,42,568,454,40,637,67,64,458,215
31,43,10,69,44,65,44,267,67,65,64,674,37,356,32,35,17,17,53,36,426
25,69,675,165,7,44,277,13,42,495,595,320,19,69,43,679,326,57,156,69,30
183,63,40,13,19,674,23,39,67,31,285,293,297,478,42,238,432,473,40,306,23
381,341,475,142,127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,279
68,57,32,37,57,279,196,40,21,35,13,65,64,279,146,68,592,199,21,35,5
168,36,21,60,6,9,675,2,38,6,25,285,42,293,30,21,3,2,21,60,25
402,423,43,608,195,501,157,40,39,32,35,21,53,5,53,21,29,675,680,676,326
37,85,87,95,113,42,4,5,30,674,486,398,218,10,390,391,23,64,37,17,66
473,43,674,279,297,641,40,39,64,37,171,273,587,506,36,678,681,671,674,224,273
279,42,677,675,682,683,674,131,158,40,43,409,249,279,674,402,423,279,674,367,351
628,379,544,10,270,7,29,42,43,500,9,36,23,675,21,9,21,674,17,42,396
4,63,53,25,69,675,36,23,10,674,279,297,40,183,64,411,468,36,23,36,40
675,27,42,23,44,62,21,19,43,674,17,17,36,395,7,29,528,664,42,4,64
4,63,53,21,29,675,208,302,541,42,481,293,297,478,43,679,146,10,617,297,674
8,62,65,39,5,37,356,5,53,23,675,57,21,133,185,444,36,4,65,44,674
37,5,6,42,43,524,56,29,146,10,233,15,232,65,64,57,42,36,4,32,35
23,675,27,65,43,37,35,57,435,515,39,165,36,23,675,169,545,371,43,227,202
159,132,21,53,23,675,17,65,43,259,157,594,251,42,285,357,449,473,61,63,159
381,10,9,9,32,35,5,53,23,675,147,42,402,423,36,43,674,79,116,121,70
32,35,5,29,42,40,449,50,35,674,147,43,89,81,103,120,40,637,21,35,134
285,357,40,628,379,544,10,4,63,53,25,69,36,21,29,9,62,674,638,6,21
21,29,675,67,29,21,10,297,478,30,32,29,221,134,522,203,40,57,239,22,61
675,423,426,281,292,36,545,182,68,559,6,42,10,341,471,36,23,9,62,674,281
37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182,42,421,636,42
39,13,674,476,269,42,8,9,16,30,32,29,17,37,350,65,39,5,61,6,40
478,42,183,63,40,13,19,674,23,39,67,31,285,293,297,478,42,238,432,473,40
19,5,675,285,357,297,68,478,69,30,42,43,106,74,112,100,88,113,37,5,6
10,36,11,53,25,69,675,181,51,38,616,50,29,61,6,40,285,357,42,277,13
428,37,570,5,53,23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38
65,43,147,402,40,550,64,53,36,674,244,489,21,29,63,576,573,40,383,31,613
309,501,157,40,47,19,67,21,5,201,331,575,571,40,609,496,643,21,29,62,5
432,315,10,181,622,590,259,42,137,36,87,73,74,128,96,126,40,441,5,36,678
458,25,20,64,68,345,39,13,39,63,53,23,675,2,161,68,355,65,64,3,37
325,249,600,233,600,541,42,111,120,120,127,118,87,106,84,72,19,69,10,402,423
40,677,254,36,57,543,268,40,559,11,29,5,674,146,37,537,10,32,35,5,29
323,40,228,21,13,39,63,53,21,29,675,17,65,43,147,402,40,550,64,53,36
36,4,64,17,37,68,646,27,6,37,23,64,42,36,23,675,427,279,314,297,630
672,238,239,82,126,105,673,36,427,279,42,481,293,297,478,43,57,35,53,23,675
64,17,37,40,57,81,123,128,113,10,33,13,61,6,40,39,63,53,21,29,675
675,680,221,134,522,203,674,504,10,427,145,279,297,40,603,155,21,29,37,11,674
36,197,42,73,71,114,126,88,107,94,81,87,97,70,42,329,138,30,32,29,285
543,268,40,559,11,29,5,674,146,37,537,10,32,35,5,29,5,37,5,6,146
37,683,110,72,126,97,57,42,315,10,4,63,53,23,675,17,42,315,43,369,536
537,10,32,35,5,29,5,37,5,6,146,57,277,5,36,23,675,31,60,6,38
297,478,42,183,63,40,13,19,674,23,39,67,31,285,293,297,478,42,238,432,473
251,42,285,357,449,473,61,63,159,5,396,294,36,23,675,285,357,297,630,634,127
65,40,61,32,35,553,541,10,326,633,68,596,381,23,64,473,10,279,11,13,39
35,5,39,5,42,43,676,445,182,169,545,674,488,182,169,545,674,333,634,169,545
386,642,43,2,427,279,368,513,3,10,252,7,64,325,518,42,475,353,40,231,23
3,10,252,7,64,325,518,42,475,353,40,231,23,64,37,593,244,68,489,21,53
297,478,449,473,43,674,279,297,641,40,39,64,37,171,273,587,506,36,678,681,671
17,27,674,427,145,279,297,49,675,474,261,674,402,423,43,309,293,666,669,218,37
29,9,62,674,638,6,21,9,4,63,53,25,69,36,21,29,675,147,42,285,357
441,134,151,42,146,40,104,97,126,91,94,93,68,21,39,15,65,44,39,62,39
279,39,38,42,504,297,10,136,69,36,5,53,23,675,677,675,676,61,63,57,159
675,411,151,42,275,218,10,27,65,68,453,56,29,9,62,36,23,675,570,32,35
23,64,17,37,40,57,81,123,128,113,10,33,13,61,6,40,39,63,53,21,29
7,62,65,64,9,43,195,9,63,53,25,69,10,674,406,61,63,57,285,357,42
674,347,313,279,674,336,203,279,39,38,42,262,400,259,512,279,219,297,630,10,136
42,481,357,43,341,29,63,203,42,61,6,40,620,63,23,10,63,40,8,311,68
297,505,43,149,40,564,341,29,62,24,674,475,314,521,57,398,521,57,285,293,10
530,571,43,279,142,36,23,674,27,65,68,57,37,40,540,305,10,369,63,512,33
154,68,115,96,122,40,21,35,289,632,77,76,122,82,19,69,37,5,6,163,303
283,348,37,674,501,157,42,133,185,444,40,306,23,64,354,63,36,21,29,675,297
35,57,62,5,29,5,675,279,297,36,297,48,167,174,37,43,674,23,36,40,4
396,57,277,13,674,319,419,23,65,44,449,610,490,304,405,40,183,260,36,11,53
62,39,5,37,356,32,35,5,53,23,675,148,142,36,42,87,97,123,87,59,315
10,4,63,53,25,69,675,36,23,9,62,161,68,59,32,35,57,27,42,195,632
151,37,43,626,6,360,54,59,257,651,68,383,32,35,5,53,23,675,239,22,638
8,56,36,37,6,18,20,5,53,23,675,4,39,29,29,31,43,467,469,39,516
458,479,21,35,5,64,146,57,5,64,36,21,60,6,675,27,65,36,57,402,423
36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81,123,128,113,10,33
35,622,297,21,29,481,285,297,478,68,343,32,35,5,64,42,43,674,38,69,39
293,297,478,42,238,432,473,43,325,263,677,675,678,173,37,194,53,21,29,675,253
504,29,31,42,411,151,43,285,357,40,628,379,544,10,4,63,53,25,69,36,21
23,675,4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13,620
5,675,4,39,29,29,31,10,147,402,2,10,69,44,32,29,62,267,67,65,64
297,478,43,461,146,68,629,15,64,29,56,40,162,562,68,383,32,35,233,664,181
40,86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,39,63,53,21,29
57,267,67,65,39,5,45,37,674,10,69,44,66,6,40,57,10,69,44,65,39
136,54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36,11,39,5
30,19,5,675,27,21,35,340,10,62,24,674,549,195,42,338,19,68,583,56,674
10,31,36,23,10,674,301,644,40,43,27,69,39,17,37,43,4,63,53,25,69
475,142,634,68,216,56,35,5,64,73,71,114,126,88,70,81,85,119,126,101,94
674,17,42,396,294,68,38,6,585,54,568,15,44,61,5,36,21,60,6,9,675
19,43,129,551,21,35,5,64,42,40,674,285,357,42,167,174,37,369,536,42,61
43,481,357,37,239,22,425,154,36,148,142,68,21,39,15,65,44,39,63,53,25
94,97,125,128,81,42,206,575,541,43,674,57,37,57,37,402,423,36,197,42,73
100,88,113,37,5,6,285,357,623,215,36,23,10,674,106,74,112,100,88,113,43
679,146,10,617,297,674,678,146,10,176,297,193,195,68,233,15,53,21,29,675,17
6,163,303,10,2,342,285,43,658,10,361,5,9,62,3,37,5,6,308,584,68
682,205,10,652,444,565,649,479,36,23,675,399,222,42,411,9,62,674,459,627,59
33,4,64,61,6,40,356,67,65,10,31,36,23,10,674,301,644,40,43,27,69
29,400,43,444,568,42,4,64,497,68,453,56,35,11,53,21,29,675,17,65,9
207,68,402,423,40,383,31,322,32,35,51,21,5,36,23,41,675,501,157,59,394
400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594,68
137,43,568,9,65,35,5,39,5,591,30,62,15,36,21,29,675,38,6,21,35
39,65,29,42,36,23,675,147,402,427,145,279,297,36,43,674,138,292,42,499,510
161,42,253,659,57,4,63,53,25,69,675,53,24,545,182,156,415,10,37,65,64
61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185
217,31,378,13,29,56,30,15,40,164,67,39,5,36,13,30,19,5,675,359,53
10,233,15,232,64,509,54,512,35,400,334,9,62,601,587,400,334,674,33,53,63
63,53,21,29,21,674,98,114,87,95,71,94,81,104,72,76,123,126,87,57,253
39,13,674,17,65,53,36,586,57,564,29,17,37,42,39,5,497,68,478,54,194
42,549,480,39,628,379,40,61,32,35,194,478,473,10,132,10,64,42,43,662,5
157,59,394,456,43,184,35,146,636,10,275,7,35,5,13,57,42,39,42,36,674
514,42,396,57,309,39,13,674,82,87,97,10,666,13,39,63,53,23,675,299,173
395,545,297,538,476,269,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27
194,23,29,56,42,497,68,608,40,150,15,64,17,37,30,37,674,67,29,21,43
32,35,36,57,674,478,11,35,5,15,64,497,68,608,40,33,15,35,57,62,5
664,478,42,175,315,174,42,400,10,481,293,233,664,478,61,63,666,5,17,37,68
5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,66,36,2,9,67,5
36,85,126,110,86,73,113,10,635,9,65,53,21,29,675,2,342,285,43,658,10
5,675,279,297,36,297,48,167,174,37,43,674,23,36,40,4,64,497,68,608,40
675,147,42,285,357,10,638,5,400,68,67,9,62,39,5,37,570,32,35,57,674
23,64,17,37,10,36,11,53,25,69,675,181,51,38,616,50,29,61,6,40,285
43,676,445,182,169,545,674,488,182,169,545,674,333,634,169,545,674,27,65,37,278
42,43,674,17,65,53,36,4,39,29,29,31,42,245,258,42,476,269,10,674,4
53,21,29,675,406,42,481,357,43,341,29,63,203,42,61,6,40,620,63,23,10
67,15,36,43,4,63,53,25,69,675,293,166,68,656,15,64,37,570,32,35,57
7,64,567,42,357,315,199,42,529,428,36,23,675,417,614,102,128,109,122,325,249
4,63,53,25,69,675,2,358,293,43,279,297,53,36,674,290,43,498,279,53,36
62,65,39,5,37,356,5,53,23,675,57,21,133,185,444,36,4,65,44,674,354
146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,39,13,674,82,87
501,157,622,194,10,622,54,674,481,285,325,518,42,425,154,10,397,5,33,33,4
7,64,167,174,40,43,674,493,372,68,531,306,40,8,46,59,9,19,39,5,37
37,68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,37,356,5,53,23
86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,39,63,53,21,29,675
23,675,148,142,36,42,87,97,123,87,59,315,199,68,233,15,35,157,501,68,611
69,39,82,114,126,97,68,616,50,35,5,53,23,675,2,481,293,179,158,42,297
677,42,219,505,279,127,219,297,630,42,184,396,588,429,68,301,401,21,29,37,17
473,43,634,421,40,67,29,32,35,2,678,205,42,271,3,68,604,7,53,25,69
297,478,10,427,279,68,233,664,21,35,5,64,17,37,40,39,63,53,23,675,517
384,68,384,19,65,64,17,37,10,493,306,490,40,309,39,13,39,32,29,42,43
246,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594
42,396,57,309,39,13,674,82,87,97,10,666,13,39,63,53,23,675,299,173,534
40,150,15,64,17,37,30,37,674,67,29,21,43,500,170,21,35,5,53,23,675
64,61,6,40,356,67,65,10,31,36,23,10,674,301,644,40,43,27,69,39,17
42,4,64,504,10,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44
5,13,297,253,10,4,63,53,23,675,285,357,297,43,109,126,93,116,128,36,21
634,421,40,67,29,32,35,2,678,205,42,271,3,68,604,7,53,25,69,675,147
359,53,65,39,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13,674
132,10,64,42,43,662,5,443,56,64,17,37,10,36,11,53,25,69,675,17,42
517,677,40,285,293,297,478,43,461,146,68,629,15,64,29,56,40,162,562,68,383
279,674,336,203,279,39,38,42,262,400,259,512,279,219,297,630,10,136,69,36,5
27,6,36,39,5,146,42,432,315,10,181,622,590,259,42,137,36,87,73,74,128
25,69,36,21,29,9,62,674,638,6,21,9,4,63,53,25,69,36,21,29,675
23,64,37,593,244,68,489,21,53,21,29,675,17,65,53,36,4,39,29,29,31
81,104,72,76,123,126,87,57,253,659,218,19,65,64,61,6,40,39,63,53,21
97,36,608,40,33,15,29,207,68,402,423,40,383,31,322,32,35,51,21,5,36
238,32,35,478,11,35,13,30,19,5,675,285,357,297,68,478,69,30,42,43,106
21,5,167,174,37,43,85,87,95,113,37,85,87,95,113,42,4,5,30,674,486
674,359,53,65,39,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13
39,5,37,356,32,35,5,53,23,675,148,142,36,42,87,97,123,87,59,315,199
678,680,411,636,24,32,37,129,535,40,624,18,19,39,15,65,44,39,62,39,5
40,43,674,261,402,654,259,146,395,385,674,288,310,137,19,69,57,674,666,222,42
19,65,35,17,17,40,426,53,21,29,675,427,279,478,45,37,63,4,29,63,40
29,56,40,162,562,68,383,32,35,233,664,181,68,454,56,64,177,241,10,4,63
65,35,674,279,297,42,137,40,229,183,21,53,21,29,675,680,221,134,522,203,674
42,53,53,36,307,631,19,65,64,17,37,68,453,56,64,356,363,36,23,675,4
81,123,128,113,10,33,13,61,6,40,39,63,53,21,29,675,417,614,36,43,281
40,297,187,36,85,126,110,86,73,113,10,635,9,65,53,21,29,675,2,342,285
285,42,293,30,9,62,3,37,452,68,9,15,674,605,68,335,32,339,64,17,37
529,428,674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40,624,212
21,35,5,64,42,40,674,285,357,42,167,174,37,369,536,42,61,19,37,42,4
57,156,69,30,62,474,268,40,370,65,39,5,37,570,53,23,675,545,156,137,42
66,6,143,631,42,645,302,541,36,4,64,395,385,674,502,313,414,19,69,57,5
442,68,13,22,9,65,64,45,37,29,31,57,5,53,23,675,4,39,29,29,31
73,97,40,39,63,53,21,29,675,423,426,281,292,36,545,182,68,559,6,42,10
37,10,36,11,53,25,69,675,181,51,38,616,50,29,61,6,40,285,357,42,277
37,35,57,435,515,39,165,36,23,675,169,545,371,43,227,202,681,411,53,36,36
29,675,38,6,21,35,481,43,148,142,36,285,43,303,142,674,32,35,454,53,32
65,674,97,81,68,23,64,146,37,90,126,68,23,64,146,40,195,9,65,35,11
182,152,131,43,169,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514,42
9,9,64,676,445,182,9,62,679,445,182,42,421,636,42,545,182,392,389,68,21
107,83,72,97,42,436,520,68,388,433,21,674,277,13,42,285,357,68,316,11,17
29,62,596,15,36,23,675,504,57,374,198,68,455,312,233,15,35,11,53,21,29
21,29,10,674,27,65,37,239,22,13,62,5,246,400,40,39,63,392,383,21,35
63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599,242
30,27,6,36,23,675,39,26,9,37,5,7,44,2,427,279,3,37,5,7,44
40,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,427,145,279,297,40
636,24,32,37,129,535,40,624,18,19,39,15,65,44,39,62,39,5,67,15,36
676,61,63,43,666,5,674,17,42,396,294,68,38,6,585,54,568,15,44,61,5
187,42,262,264,587,659,42,568,454,40,637,67,64,458,215,68,83,110,128,97,23
182,53,36,43,674,169,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514
40,663,10,65,35,5,64,674,169,545,260,10,605,63,39,5,37,5,6,42,43
669,218,37,133,413,451,40,554,21,69,36,5,53,23,9,62,674,285,357,42,207
23,675,53,29,328,244,39,38,36,357,315,199,490,39,560,474,68,23,64,17,37
17,66,36,2,9,67,5,5,3,37,43,38,69,39,167,174,36,21,60,6,9
106,84,72,19,69,10,402,423,68,574,65,35,2,285,293,395,545,3,42,349,563
293,297,478,68,648,256,36,357,490,40,192,612,21,29,142,154,10,4,63,53,21
21,674,277,13,42,285,357,68,316,11,17,69,36,17,17,53,36,426,53,21,29
425,154,10,361,23,12,64,9,62,36,23,675,679,445,182,152,131,43,169,545,273
622,590,259,42,137,36,87,73,74,128,96,126,40,441,5,36,678,485,491,40,308
212,178,317,268,40,375,16,613,53,65,64,553,5,285,357,57,5,53,23,675,27
208,302,541,42,481,293,297,478,43,679,146,10,617,297,674,678,146,10,176,297,193
43,70,114,121,77,40,441,5,36,678,485,491,40,432,315,10,279,11,5,259,40
62,3,37,5,6,308,584,68,416,11,674,408,326,27,65,68,95,128,111,40,297
53,25,69,675,106,74,112,100,88,113,43,338,541,10,338,541,42,53,53,36,307
10,545,182,156,415,68,37,32,35,5,53,23,675,36,23,10,674,481,357,43,184
9,62,674,638,6,21,9,4,63,53,25,69,36,21,29,675,147,42,285,357,10
63,53,25,69,675,106,74,112,100,88,113,43,338,541,10,338,541,42,53,53,36
253,36,23,675,42,31,40,86,74,126,92,128,499,510,37,247,44,65,64,61,6
203,9,62,674,2,21,60,25,69,8,53,7,39,69,9,3,2,38,6,25,67
383,21,35,11,29,42,36,23,675,27,42,529,428,674,285,357,43,481,357,37,239
65,37,278,636,169,545,36,23,675,169,545,371,10,605,63,39,5,42,43,146,424
39,399,21,5,195,632,10,478,53,65,53,21,29,675,411,151,42,275,218,10,27
676,61,63,57,159,5,674,23,39,67,31,285,293,297,478,42,400,10,183,63,59
13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21,29,62,596,15,36
40,208,302,541,42,481,293,297,478,10,234,40,21,29,82,97,104,30,27,6,36
29,675,411,151,42,275,218,10,27,65,68,453,56,29,9,62,36,23,675,570,32
37,5,5,53,23,675,27,42,114,91,497,592,68,297,478,40,608,40,33,15,35
478,53,65,674,97,81,68,23,64,146,37,90,126,68,23,64,146,40,195,9,65
37,5,6,106,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40,57
181,622,590,259,42,137,36,87,73,74,128,96,126,40,441,5,36,678,485,491,40
36,23,675,169,545,371,10,605,63,39,5,42,43,146,424,133,605,57,227,255,42
3,42,349,563,357,68,576,7,53,21,29,675,27,65,43,105,79,87,91,126,40
35,29,57,42,68,549,195,10,233,15,232,64,509,54,512,35,400,334,9,62,601
42,402,423,36,43,674,79,116,121,70,37,303,332,68,135,512,23,64,17,37,43
29,31,42,10,69,44,63,68,674,38,6,28,549,195,10,217,31,378,13,29,56
36,674,27,65,152,639,42,278,683,411,59,684,411,53,36,293,166,68,656,9,32
29,31,68,343,32,35,5,53,23,675,27,21,35,10,69,44,32,29,62,267,67
238,543,36,178,13,285,357,10,270,7,64,129,400,674,474,261,178,5,35,5,64
61,6,40,21,35,13,30,19,5,675,4,39,29,29,31,10,147,402,2,10,69
675,530,571,490,40,43,175,315,174,42,444,565,195,318,40,481,285,315,43,4,63
21,35,10,69,44,32,29,62,267,67,65,64,37,4,39,29,10,29,10,356,7
5,30,40,43,674,41,22,65,10,4,64,9,62,36,23,675,285,293,43,293,38
36,42,61,6,40,509,54,512,35,29,146,10,549,195,42,8,633,68,233,15,232
79,112,674,38,17,42,279,297,686,3,37,572,9,65,29,62,674,2,427,145,674
42,89,76,121,128,10,341,35,43,53,62,39,5,674,140,464,133,235,547,39,422
13,35,57,61,5,628,379,544,42,45,37,33,40,39,63,53,21,29,675,529,291
40,43,147,36,57,427,279,285,293,10,301,602,490,40,183,65,24,674,149,279,297
42,43,295,261,21,35,5,39,5,42,37,239,22,36,23,675,504,10,474,261,679
29,13,19,69,5,53,23,21,634,15,65,44,5,5,37,57,640,63,53,25,69
68,37,32,35,5,53,23,675,36,23,10,674,481,357,43,184,160,42,677,675,680
57,4,63,53,23,675,422,497,68,453,56,35,674,61,27,42,134,483,40,57,661
203,42,61,6,40,620,63,23,10,63,40,8,311,68,569,32,35,5,29,42,40
680,326,201,279,297,622,297,473,27,42,57,42,40,357,199,40,61,64,80,116,94
10,5,53,25,69,9,62,674,169,545,371,59,327,507,260,42,61,6,39,476,269
608,40,33,15,35,57,62,6,17,37,17,27,10,674,279,297,42,164,248,36,23
23,41,675,402,423,501,157,43,315,199,42,25,5,36,674,25,32,9,13,42,146
674,476,269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,399,21
64,481,293,297,478,42,238,432,473,43,325,263,677,675,678,173,37,194,53,21,29
63,36,21,29,675,297,253,40,57,109,126,93,116,128,10,4,63,53,23,675,561
146,37,27,6,36,39,5,146,42,432,315,10,181,622,590,259,42,137,36,87,73
56,674,392,7,238,32,35,478,11,35,13,30,19,5,675,285,357,297,68,478,69
62,36,23,675,27,21,35,504,68,511,11,215,9,21,35,11,29,42,43,674,4
39,32,35,57,178,11,400,68,275,7,64,146,10,556,21,13,309,39,5,42,36
157,40,47,19,67,21,5,201,331,575,571,40,609,496,643,21,29,62,5,5,42
293,297,478,43,57,35,53,23,675,427,279,42,285,293,297,478,9,62,43,17,69
174,37,43,85,87,95,113,37,85,87,95,113,42,4,5,30,674,486,398,218,10
499,510,37,247,44,65,64,61,6,40,39,63,53,21,29,675,504,10,297,478,30
677,254,36,57,543,268,40,559,11,29,5,674,146,37,537,10,32,35,5,29,5
10,32,35,5,29,5,37,5,6,146,57,277,5,36,23,675,31,60,6,38,385
29,5,37,5,6,146,57,277,5,36,23,675,31,60,6,38,385,139,421,636,57
679,326,40,21,61,6,37,489,570,21,29,475,480,42,129,33,43,674,17,42,677
111,75,325,518,42,501,157,36,21,29,675,175,315,174,516,141,40,481,285,199,43
675,309,293,666,669,218,10,622,55,17,37,40,61,32,35,586,10,257,64,42,36
361,5,9,62,3,37,5,6,308,584,68,416,11,674,408,326,27,65,68,95,128
16,29,485,527,43,101,78,95,71,107,39,37,17,66,44,9,63,407,21,35,5
39,67,31,285,293,297,478,42,400,10,183,63,59,23,5,279,297,40,43,667,232
50,64,61,6,40,39,63,674,38,65,68,628,52,6,37,344,66,384,68,384,19
36,36,674,27,65,152,639,42,278,683,411,59,684,411,53,36,293,166,68,656,9
674,17,17,36,395,7,29,528,664,42,4,64,504,10,589,15,238,5,53,23,675
42,43,636,626,32,29,540,7,36,23,675,423,426,326,633,37,5,6,42,43,524
287,53,32,35,5,53,23,675,501,157,40,194,65,44,674,57,32,37,4,9,62
563,40,39,32,35,5,53,23,675,27,65,43,37,35,57,435,515,39,165,36,23
678,485,491,40,432,315,10,279,11,5,259,40,39,32,35,21,53,5,53,21,29
5,195,632,10,478,53,65,53,21,29,675,411,151,42,275,218,10,27,65,68,453
