x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y__0,y__1,y__2,y__3,y__4,y__5,y__6,y__7,y__8,y__9,y__10,y__11,y__12,y__13,y__14,y__15,y__16,y__17,y__18,y__19
580,68,542,11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3,37,68,542,11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3,37,572
306,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,40,21,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,40,21,35
674,29,37,7,651,450,40,39,32,35,36,57,674,478,11,35,5,15,64,497,29,37,7,651,450,40,39,32,35,36,57,674,478,11,35,5,15,64,497,68
230,400,42,231,351,10,4,32,35,341,29,63,203,36,23,675,161,57,374,198,400,42,231,351,10,4,32,35,341,29,63,203,36,23,675,161,57,374,198,68
315,43,394,456,10,57,29,62,21,29,57,42,36,23,10,674,259,450,42,277,43,394,456,10,57,29,62,21,29,57,42,36,23,10,674,259,450,42,277,396
36,57,402,423,42,545,182,68,232,63,131,16,29,485,527,43,101,78,95,71,57,402,423,42,545,182,68,232,63,131,16,29,485,527,43,101,78,95,71,107
37,350,65,39,5,61,6,40,21,35,13,30,19,5,675,4,39,29,29,31,350,65,39,5,61,6,40,21,35,13,30,19,5,675,4,39,29,29,31,10
56,64,17,37,10,36,11,53,25,69,675,17,42,53,53,146,234,463,309,501,64,17,37,10,36,11,53,25,69,675,17,42,53,53,146,234,463,309,501,157
15,35,157,501,68,611,56,64,17,37,40,39,63,462,276,40,426,35,5,64,35,157,501,68,611,56,64,17,37,40,39,63,462,276,40,426,35,5,64,285
57,42,37,11,9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,42,37,11,9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23
42,134,40,4,63,53,25,69,36,21,29,675,39,9,32,29,9,62,674,163,134,40,4,63,53,25,69,36,21,29,675,39,9,32,29,9,62,674,163,63
64,42,36,23,9,686,172,146,42,549,480,39,628,379,40,61,32,35,194,478,42,36,23,9,686,172,146,42,549,480,39,628,379,40,61,32,35,194,478,473
246,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594
65,44,39,62,39,13,39,63,674,279,11,39,596,381,10,9,9,32,35,5,44,39,62,39,13,39,63,674,279,11,39,596,381,10,9,9,32,35,5,53
279,297,42,137,40,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,297,42,137,40,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,427
154,10,397,5,33,33,4,64,61,6,40,356,67,65,10,31,36,23,10,674,10,397,5,33,33,4,64,61,6,40,356,67,65,10,31,36,23,10,674,301
5,6,106,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40,57,6,106,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40,57,194
683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,251,42,285,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,251,42,285,357
545,182,156,415,43,677,326,4,65,44,220,195,36,21,60,6,675,293,166,37,182,156,415,43,677,326,4,65,44,220,195,36,21,60,6,675,293,166,37,678
671,674,285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,4,674,285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,4,63
40,47,19,67,21,5,201,331,575,571,40,609,496,643,21,29,62,5,5,42,47,19,67,21,5,201,331,575,571,40,609,496,643,21,29,62,5,5,42,36
297,37,5,6,297,253,36,23,675,42,31,40,86,74,126,92,128,499,510,37,37,5,6,297,253,36,23,675,42,31,40,86,74,126,92,128,499,510,37,247
5,246,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,246,400,40,39,63,392,383,21,35,13,65,64,153,636,10,5,53,23,675,376
36,23,675,4,39,29,400,68,343,31,233,15,35,5,64,42,43,674,17,65,23,675,4,39,29,400,68,343,31,233,15,35,5,64,42,43,674,17,65,53
133,605,57,227,255,42,129,33,36,674,169,545,273,10,309,39,5,475,480,43,605,57,227,255,42,129,33,36,674,169,545,273,10,309,39,5,475,480,43,212
353,40,231,23,64,37,593,244,68,489,21,53,21,29,675,17,65,53,36,4,40,231,23,64,37,593,244,68,489,21,53,21,29,675,17,65,53,36,4,39
42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314,521,57,398,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314,521,57,398,521
42,501,157,357,68,545,35,64,17,37,10,631,563,40,39,32,35,5,53,23,501,157,357,68,545,35,64,17,37,10,631,563,40,39,32,35,5,53,23,675
674,10,69,44,32,35,57,27,65,10,185,444,40,267,67,65,39,5,501,157,10,69,44,32,35,57,27,65,10,185,444,40,267,67,65,39,5,501,157,10
15,44,349,24,599,242,230,400,42,231,351,10,4,32,35,341,29,63,203,36,44,349,24,599,242,230,400,42,231,351,10,4,32,35,341,29,63,203,36,23
6,21,9,4,63,53,25,69,36,21,29,675,147,42,285,357,10,638,5,400,21,9,4,63,53,25,69,36,21,29,675,147,42,285,357,10,638,5,400,68
54,512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,512,35,400,334,512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,512,35,400,334,9
5,53,23,675,4,39,29,29,31,42,10,69,44,63,68,674,38,6,28,549,53,23,675,4,39,29,29,31,42,10,69,44,63,68,674,38,6,28,549,195
43,674,17,17,36,395,7,29,528,664,42,4,64,504,10,589,15,238,5,53,674,17,17,36,395,7,29,528,664,42,4,64,504,10,589,15,238,5,53,23
674,219,297,630,68,642,13,149,297,630,36,43,674,285,293,42,183,63,40,13,219,297,630,68,642,13,149,297,630,36,43,674,285,293,42,183,63,40,13,19
233,15,53,21,29,675,17,42,142,154,68,115,96,122,40,21,35,289,632,77,15,53,21,29,675,17,42,142,154,68,115,96,122,40,21,35,289,632,77,76
43,159,5,36,23,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,159,5,36,23,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,38
521,57,285,293,10,179,158,39,268,238,10,277,5,3,675,37,5,6,17,37,57,285,293,10,179,158,39,268,238,10,277,5,3,675,37,5,6,17,37,43
9,62,679,445,182,53,36,36,674,454,300,490,40,605,63,35,5,39,5,42,62,679,445,182,53,36,36,674,454,300,490,40,605,63,35,5,39,5,42,43
40,21,35,13,65,64,279,146,68,592,199,21,35,5,64,9,62,36,23,675,21,35,13,65,64,279,146,68,592,199,21,35,5,64,9,62,36,23,675,27
62,36,23,675,679,445,182,152,131,43,169,545,273,677,146,341,29,63,10,381,36,23,675,679,445,182,152,131,43,169,545,273,677,146,341,29,63,10,381,341
5,42,43,146,424,133,605,57,227,255,42,129,33,36,674,169,545,273,10,309,42,43,146,424,133,605,57,227,255,42,129,33,36,674,169,545,273,10,309,39
29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126,97,68,616,50,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126,97,68,616,50,35
69,44,66,6,40,57,10,69,44,65,39,5,45,37,674,10,69,44,63,23,44,66,6,40,57,10,69,44,65,39,5,45,37,674,10,69,44,63,23,12
114,96,71,70,40,663,10,65,35,5,64,674,169,545,260,10,605,63,39,5,96,71,70,40,663,10,65,35,5,64,674,169,545,260,10,605,63,39,5,37
13,5,42,43,674,481,293,233,664,478,42,369,536,42,400,10,61,5,9,62,5,42,43,674,481,293,233,664,478,42,369,536,42,400,10,61,5,9,62,36
43,291,458,25,20,64,68,345,39,13,39,63,53,23,675,2,161,68,355,65,291,458,25,20,64,68,345,39,13,39,63,53,23,675,2,161,68,355,65,64
29,31,43,291,458,25,20,64,68,345,39,13,39,63,53,23,675,2,161,68,31,43,291,458,25,20,64,68,345,39,13,39,63,53,23,675,2,161,68,355
42,61,6,39,146,29,31,43,291,458,25,20,64,68,345,39,13,39,63,53,61,6,39,146,29,31,43,291,458,25,20,64,68,345,39,13,39,63,53,23
42,87,97,123,87,59,315,199,68,233,15,35,157,501,68,611,56,64,17,37,87,97,123,87,59,315,199,68,233,15,35,157,501,68,611,56,64,17,37,40
43,281,10,545,182,40,2,223,207,23,64,3,37,5,6,570,555,68,164,6,281,10,545,182,40,2,223,207,23,64,3,37,5,6,570,555,68,164,6,42
32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182,42,421,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182,42,421,636
17,40,426,53,21,29,675,427,279,478,45,37,63,4,29,63,40,9,9,64,40,426,53,21,29,675,427,279,478,45,37,63,4,29,63,40,9,9,64,259
54,57,4,63,53,23,675,422,497,68,453,56,35,674,61,27,42,134,483,40,57,4,63,53,23,675,422,497,68,453,56,35,674,61,27,42,134,483,40,57
297,253,40,57,109,126,93,116,128,10,4,63,53,23,675,561,617,21,35,5,253,40,57,109,126,93,116,128,10,4,63,53,23,675,561,617,21,35,5,13
68,209,15,64,29,56,40,164,32,35,13,30,19,5,675,27,21,35,340,10,209,15,64,29,56,40,164,32,35,13,30,19,5,675,27,21,35,340,10,62
53,65,39,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13,674,65,39,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13,674,27
9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185,560,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185,560,21
111,126,78,42,499,510,36,57,89,81,85,117,70,121,95,71,42,499,510,36,126,78,42,499,510,36,57,89,81,85,117,70,121,95,71,42,499,510,36,57
42,111,120,120,127,118,87,106,84,72,19,69,10,402,423,68,574,65,35,2,111,120,120,127,118,87,106,84,72,19,69,10,402,423,68,574,65,35,2,285
273,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,39,13,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,39,13,674
23,675,42,31,40,86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,675,42,31,40,86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,39
207,68,478,9,23,17,37,42,36,11,39,5,285,357,42,658,548,460,282,10,68,478,9,23,17,37,42,36,11,39,5,285,357,42,658,548,460,282,10,652
345,21,35,5,53,25,69,675,402,423,42,481,357,43,567,40,39,32,35,57,21,35,5,53,25,69,675,402,423,42,481,357,43,567,40,39,32,35,57,178
259,684,677,42,219,505,279,127,219,297,630,42,184,396,588,429,68,301,401,21,684,677,42,219,505,279,127,219,297,630,42,184,396,588,429,68,301,401,21,29
42,285,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,285,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,268
679,660,43,677,675,676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,660,43,677,675,676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676
27,65,68,57,37,40,540,305,10,369,63,512,33,42,36,23,9,62,675,285,65,68,57,37,40,540,305,10,369,63,512,33,42,36,23,9,62,675,285,293
674,617,9,65,64,9,62,674,30,27,6,36,23,675,39,26,481,293,297,478,617,9,65,64,9,62,674,30,27,6,36,23,675,39,26,481,293,297,478,43
638,5,400,43,36,11,39,13,35,57,674,638,6,349,563,43,309,21,57,39,5,400,43,36,11,39,13,35,57,674,638,6,349,563,43,309,21,57,39,13
25,69,675,165,7,44,277,13,42,495,595,320,19,69,43,679,326,57,156,69,69,675,165,7,44,277,13,42,495,595,320,19,69,43,679,326,57,156,69,30
473,10,132,10,64,42,43,662,5,443,56,64,17,37,10,36,11,53,25,69,10,132,10,64,42,43,662,5,443,56,64,17,37,10,36,11,53,25,69,675
10,677,68,604,7,35,5,64,17,37,40,43,674,39,69,62,9,42,584,404,677,68,604,7,35,5,64,17,37,40,43,674,39,69,62,9,42,584,404,10
36,43,529,291,43,21,35,57,21,39,13,35,57,61,5,628,379,544,42,45,43,529,291,43,21,35,57,21,39,13,35,57,61,5,628,379,544,42,45,37
10,4,63,53,25,69,36,21,29,9,62,674,638,6,21,9,4,63,53,25,4,63,53,25,69,36,21,29,9,62,674,638,6,21,9,4,63,53,25,69
23,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,38,6,585,54,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,38,6,585,54,568
15,35,57,62,6,17,37,17,27,10,674,279,297,42,164,248,36,23,675,61,35,57,62,6,17,37,17,27,10,674,279,297,42,164,248,36,23,675,61,6
659,57,4,63,53,25,69,675,53,24,545,182,156,415,10,37,65,64,42,43,57,4,63,53,25,69,675,53,24,545,182,156,415,10,37,65,64,42,43,444
674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182,42
62,65,674,285,357,42,636,40,279,11,39,432,315,10,36,11,35,5,53,23,65,674,285,357,42,636,40,279,11,39,432,315,10,36,11,35,5,53,23,675
37,17,66,43,165,276,36,23,675,53,29,43,341,146,29,31,42,178,11,400,17,66,43,165,276,36,23,675,53,29,43,341,146,29,31,42,178,11,400,441
357,449,473,61,63,159,5,396,294,36,23,675,285,357,297,630,634,127,499,510,449,473,61,63,159,5,396,294,36,23,675,285,357,297,630,634,127,499,510,505
35,674,4,29,62,21,13,214,552,21,35,5,13,297,253,10,4,63,53,23,674,4,29,62,21,13,214,552,21,35,5,13,297,253,10,4,63,53,23,675
60,6,9,686,402,423,36,299,173,534,475,43,545,182,156,415,68,679,326,40,6,9,686,402,423,36,299,173,534,475,43,545,182,156,415,68,679,326,40,333
22,32,37,668,32,35,5,64,21,9,4,63,53,25,69,675,147,42,285,357,32,37,668,32,35,5,64,21,9,4,63,53,25,69,675,147,42,285,357,57
675,677,671,37,203,326,331,68,132,254,63,53,21,29,675,530,571,490,40,43,677,671,37,203,326,331,68,132,254,63,53,21,29,675,530,571,490,40,43,175
9,15,674,605,68,335,32,339,64,17,37,68,674,364,442,42,190,225,213,428,15,674,605,68,335,32,339,64,17,37,68,674,364,442,42,190,225,213,428,37
411,151,30,37,5,31,403,13,451,34,11,674,73,74,107,83,72,97,42,436,151,30,37,5,31,403,13,451,34,11,674,73,74,107,83,72,97,42,436,520
57,194,35,11,29,61,6,40,674,406,42,285,357,43,529,291,152,276,40,478,194,35,11,29,61,6,40,674,406,42,285,357,43,529,291,152,276,40,478,11
21,13,214,552,21,35,5,13,297,253,10,4,63,53,23,675,285,357,297,43,13,214,552,21,35,5,13,297,253,10,4,63,53,23,675,285,357,297,43,109
37,40,61,32,35,586,10,257,64,42,36,23,9,686,172,146,42,549,480,39,40,61,32,35,586,10,257,64,42,36,23,9,686,172,146,42,549,480,39,628
68,355,65,64,3,37,5,6,106,74,112,100,87,97,98,79,117,114,126,91,355,65,64,3,37,5,6,106,74,112,100,87,97,98,79,117,114,126,91,121
36,57,674,38,69,39,476,269,36,57,674,38,69,39,134,483,36,57,674,29,57,674,38,69,39,476,269,36,57,674,38,69,39,134,483,36,57,674,29,37
5,9,62,3,37,5,6,42,43,674,232,63,588,50,42,624,506,36,674,301,9,62,3,37,5,6,42,43,674,232,63,588,50,42,624,506,36,674,301,644
23,36,40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,501,157,36,40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,501,157,40
632,42,105,72,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,42,105,72,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,147
679,146,491,42,285,357,395,251,36,21,29,675,27,21,35,285,357,297,68,395,146,491,42,285,357,395,251,36,21,29,675,27,21,35,285,357,297,68,395,272
17,65,43,259,157,594,251,42,285,357,449,473,61,63,159,5,396,294,36,23,65,43,259,157,594,251,42,285,357,449,473,61,63,159,5,396,294,36,23,675
478,61,63,238,432,21,40,13,5,42,43,674,481,293,233,664,478,42,369,536,61,63,238,432,21,40,13,5,42,43,674,481,293,233,664,478,42,369,536,42
68,531,306,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,531,306,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,40
427,279,107,120,126,98,10,53,32,29,13,620,479,21,39,5,134,483,36,57,279,107,120,126,98,10,53,32,29,13,620,479,21,39,5,134,483,36,57,674
80,116,94,108,10,4,63,53,23,675,678,676,677,682,326,331,42,297,430,265,116,94,108,10,4,63,53,23,675,678,676,677,682,326,331,42,297,430,265,423
277,13,674,319,419,23,65,44,449,610,490,304,405,40,183,260,36,11,53,23,13,674,319,419,23,65,44,449,610,490,304,405,40,183,260,36,11,53,23,10
42,568,454,40,637,67,64,458,215,68,83,110,128,97,23,64,148,527,54,57,568,454,40,637,67,64,458,215,68,83,110,128,97,23,64,148,527,54,57,4
68,478,54,194,23,497,68,674,114,91,497,592,37,5,5,53,23,675,27,42,478,54,194,23,497,68,674,114,91,497,592,37,5,5,53,23,675,27,42,114
30,32,29,17,66,674,285,357,297,37,5,6,297,253,43,17,42,134,40,4,32,29,17,66,674,285,357,297,37,5,6,297,253,43,17,42,134,40,4,63
69,675,181,51,38,616,50,29,61,6,40,285,357,42,277,13,10,652,444,565,675,181,51,38,616,50,29,61,6,40,285,357,42,277,13,10,652,444,565,649
23,675,10,69,44,64,203,9,62,674,2,21,60,25,69,8,53,7,39,69,675,10,69,44,64,203,9,62,674,2,21,60,25,69,8,53,7,39,69,9
3,37,5,6,570,555,68,164,6,42,43,70,73,97,40,39,63,53,21,29,37,5,6,570,555,68,164,6,42,43,70,73,97,40,39,63,53,21,29,675
481,293,179,158,42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,293,179,158,42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314
674,501,157,42,133,185,444,40,306,23,64,354,63,36,21,29,675,297,253,40,501,157,42,133,185,444,40,306,23,64,354,63,36,21,29,675,297,253,40,57
15,32,21,35,285,57,481,42,61,6,40,47,64,53,5,29,5,37,9,674,32,21,35,285,57,481,42,61,6,40,47,64,53,5,29,5,37,9,674,338
233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,400,40,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,400,40,39
29,63,10,381,341,36,11,64,182,514,42,396,57,277,13,674,319,419,23,65,63,10,381,341,36,11,64,182,514,42,396,57,277,13,674,319,419,23,65,44
42,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,64,9,62,36,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,64,9,62,36,23
357,42,658,548,460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,42,658,548,460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,43
187,40,277,437,357,10,39,26,349,563,9,37,570,7,44,674,399,21,5,167,40,277,437,357,10,39,26,349,563,9,37,570,7,44,674,399,21,5,167,174
157,263,518,457,152,344,534,238,543,36,178,13,285,357,10,270,7,64,129,400,263,518,457,152,344,534,238,543,36,178,13,285,357,10,270,7,64,129,400,674
675,402,423,42,169,545,371,43,134,483,490,40,564,35,602,57,37,35,57,666,402,423,42,169,545,371,43,134,483,490,40,564,35,602,57,37,35,57,666,5
35,5,64,36,21,60,6,686,101,94,97,131,40,5,39,5,42,43,295,261,5,64,36,21,60,6,686,101,94,97,131,40,5,39,5,42,43,295,261,21
279,285,293,10,301,602,490,40,183,65,24,674,149,279,297,42,285,293,42,54,285,293,10,301,602,490,40,183,65,24,674,149,279,297,42,285,293,42,54,40
636,10,5,53,23,675,376,594,68,21,29,63,674,274,68,279,40,21,35,364,10,5,53,23,675,376,594,68,21,29,63,674,274,68,279,40,21,35,364,564
39,5,134,483,36,57,674,38,69,39,476,269,36,57,674,38,69,39,134,483,5,134,483,36,57,674,38,69,39,476,269,36,57,674,38,69,39,134,483,36
73,74,107,83,72,97,42,436,520,68,388,433,21,674,277,13,42,285,357,68,74,107,83,72,97,42,436,520,68,388,433,21,674,277,13,42,285,357,68,316
10,474,261,679,151,491,475,142,634,68,216,56,35,5,64,73,71,114,126,88,474,261,679,151,491,475,142,634,68,216,56,35,5,64,73,71,114,126,88,70
152,131,10,545,182,156,415,68,37,32,35,5,53,23,675,36,23,10,674,481,131,10,545,182,156,415,68,37,32,35,5,53,23,675,36,23,10,674,481,357
65,64,153,636,10,5,53,23,675,376,594,68,21,29,63,674,274,68,279,40,64,153,636,10,5,53,23,675,376,594,68,21,29,63,674,274,68,279,40,21
682,671,674,285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,671,674,285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,4
478,69,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,69,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10
21,35,5,53,23,675,29,37,7,498,411,636,36,57,293,166,43,549,195,42,35,5,53,23,675,29,37,7,498,411,636,36,57,293,166,43,549,195,42,567
151,534,634,40,43,285,357,43,5,53,25,69,675,17,6,5,6,17,37,68,534,634,40,43,285,357,43,5,53,25,69,675,17,6,5,6,17,37,68,499
535,40,624,18,19,39,15,65,44,39,62,39,5,67,15,36,43,4,63,53,40,624,18,19,39,15,65,44,39,62,39,5,67,15,36,43,4,63,53,25
604,7,53,25,69,675,147,326,331,40,550,32,35,43,677,684,675,677,671,37,7,53,25,69,675,147,326,331,40,550,32,35,43,677,684,675,677,671,37,203
67,32,35,147,43,101,94,97,42,411,151,30,37,5,31,403,13,451,34,11,32,35,147,43,101,94,97,42,411,151,30,37,5,31,403,13,451,34,11,674
40,8,311,68,569,32,35,5,29,42,40,449,50,35,674,147,43,89,81,103,8,311,68,569,32,35,5,29,42,40,449,50,35,674,147,43,89,81,103,120
13,30,19,5,675,359,53,65,29,476,269,37,359,53,65,29,547,207,37,68,30,19,5,675,359,53,65,29,476,269,37,359,53,65,29,547,207,37,68,674
6,59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,290,42,59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,290,42,539
53,36,4,39,29,400,43,444,568,42,4,64,497,68,453,56,35,11,53,21,36,4,39,29,400,43,444,568,42,4,64,497,68,453,56,35,11,53,21,29
6,40,21,35,11,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,40,21,35,11,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,277
68,395,272,36,395,7,64,512,268,40,512,31,53,21,29,675,285,357,297,68,395,272,36,395,7,64,512,268,40,512,31,53,21,29,675,285,357,297,68,287
68,455,312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,455,312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246
40,61,32,35,194,478,473,10,132,10,64,42,43,662,5,443,56,64,17,37,61,32,35,194,478,473,10,132,10,64,42,43,662,5,443,56,64,17,37,10
23,675,39,26,481,293,297,478,43,427,279,478,36,4,64,17,37,40,582,63,675,39,26,481,293,297,478,43,427,279,478,36,4,64,17,37,40,582,63,10
676,61,63,57,159,5,674,23,39,67,31,285,293,297,478,42,400,10,183,63,61,63,57,159,5,674,23,39,67,31,285,293,297,478,42,400,10,183,63,59
37,674,10,69,44,63,23,12,35,348,37,160,68,17,67,21,29,45,37,29,674,10,69,44,63,23,12,35,348,37,160,68,17,67,21,29,45,37,29,31
10,361,23,12,64,9,62,36,23,675,679,445,182,152,131,43,169,545,273,677,361,23,12,64,9,62,36,23,675,679,445,182,152,131,43,169,545,273,677,146
276,40,478,11,64,625,10,4,63,53,25,69,36,21,29,675,147,36,43,529,40,478,11,64,625,10,4,63,53,25,69,36,21,29,675,147,36,43,529,291
35,8,63,674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,8,63,674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679
369,536,42,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,64,9,536,42,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,64,9,62
297,641,40,39,64,37,171,273,587,506,36,678,681,671,674,224,273,587,506,36,641,40,39,64,37,171,273,587,506,36,678,681,671,674,224,273,587,506,36,679
40,628,50,64,61,6,40,39,63,674,38,65,68,628,52,6,37,344,66,384,628,50,64,61,6,40,39,63,674,38,65,68,628,52,6,37,344,66,384,68
23,12,35,348,37,160,68,17,67,21,29,45,37,29,31,10,5,53,23,675,12,35,348,37,160,68,17,67,21,29,45,37,29,31,10,5,53,23,675,10
17,37,68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,37,356,5,37,68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,37,356,5,53
63,53,25,69,36,21,29,675,39,9,32,29,9,62,674,163,63,53,21,29,53,25,69,36,21,29,675,39,9,32,29,9,62,674,163,63,53,21,29,675
25,69,675,549,195,68,57,32,37,57,279,196,40,21,35,13,65,64,279,146,69,675,549,195,68,57,32,37,57,279,196,40,21,35,13,65,64,279,146,68
337,10,5,53,25,69,9,62,674,169,545,371,59,327,507,260,42,61,6,39,10,5,53,25,69,9,62,674,169,545,371,59,327,507,260,42,61,6,39,476
674,395,385,543,36,683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,395,385,543,36,683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157
674,427,145,219,505,279,133,444,183,579,253,659,10,489,566,21,674,285,293,297,427,145,219,505,279,133,444,183,579,253,659,10,489,566,21,674,285,293,297,478
35,64,17,37,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37,35,64,17,37,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37,35,57
29,675,147,36,43,529,291,43,21,35,57,21,39,13,35,57,61,5,628,379,675,147,36,43,529,291,43,21,35,57,21,39,13,35,57,61,5,628,379,544
675,678,671,37,683,110,72,126,97,57,42,315,10,4,63,53,23,675,17,42,678,671,37,683,110,72,126,97,57,42,315,10,4,63,53,23,675,17,42,315
293,297,478,9,62,43,17,69,39,580,68,542,11,53,21,29,675,2,79,112,297,478,9,62,43,17,69,39,580,68,542,11,53,21,29,675,2,79,112,674
560,21,29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126,97,68,21,29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126,97,68,616
61,63,43,666,5,674,17,42,396,294,68,38,6,585,54,568,15,44,61,5,63,43,666,5,674,17,42,396,294,68,38,6,585,54,568,15,44,61,5,36
9,588,50,64,37,11,40,43,23,14,40,73,74,107,434,525,21,35,5,64,588,50,64,37,11,40,43,23,14,40,73,74,107,434,525,21,35,5,64,36
315,199,10,287,53,32,35,5,53,23,675,501,157,40,194,65,44,674,57,32,199,10,287,53,32,35,5,53,23,675,501,157,40,194,65,44,674,57,32,37
68,23,64,17,37,40,57,81,123,128,113,10,33,13,61,6,40,39,63,53,23,64,17,37,40,57,81,123,128,113,10,33,13,61,6,40,39,63,53,21
43,498,279,53,36,3,36,61,5,37,540,7,64,567,42,357,315,199,42,529,498,279,53,36,3,36,61,5,37,540,7,64,567,42,357,315,199,42,529,428
548,460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,43,315,199,460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,43,315,199,42
421,636,42,545,182,392,389,68,21,39,13,35,23,55,61,6,40,23,64,29,636,42,545,182,392,389,68,21,39,13,35,23,55,61,6,40,23,64,29,56
36,42,61,6,40,509,54,512,35,29,146,10,549,195,42,8,633,68,233,15,42,61,6,40,509,54,512,35,29,146,10,549,195,42,8,633,68,233,15,232
163,65,44,355,13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21,65,44,355,13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21,29
157,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,21,35,10,69,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,21,35,10,69,44
